Time [s], Analyzer Name, Decoded Protocol Result
0.075198208333333,SENT (SAE J2716),Fast channel data: 14
0.075239791666667,SENT (SAE J2716),Fast channel data: 10
0.075275000000000,SENT (SAE J2716),Fast channel data: 13
0.075315000000000,SENT (SAE J2716),CRC data: 7
0.075345333333333,SENT (SAE J2716),Pause pulse length: 67
0.075451875000000,SENT (SAE J2716),Sync pulse: 
0.075541416666667,SENT (SAE J2716),Status nibble: 0
0.075560625000000,SENT (SAE J2716),Fast channel data: 2
0.075583041666667,SENT (SAE J2716),Fast channel data: 13
0.075623000000000,SENT (SAE J2716),Fast channel data: 7
0.075653416666667,SENT (SAE J2716),Fast channel data: 14
0.075695000000000,SENT (SAE J2716),Fast channel data: 10
0.075730166666667,SENT (SAE J2716),Fast channel data: 13
0.075770208333333,SENT (SAE J2716),CRC data: 7
0.075800583333333,SENT (SAE J2716),Pause pulse length: 75
0.075919875000000,SENT (SAE J2716),Sync pulse: 
0.076009458333333,SENT (SAE J2716),Status nibble: 4
0.076035041666667,SENT (SAE J2716),Fast channel data: 2
0.076057458333333,SENT (SAE J2716),Fast channel data: 13
0.076097458333333,SENT (SAE J2716),Fast channel data: 7
0.076127875000000,SENT (SAE J2716),Fast channel data: 14
0.076169416666667,SENT (SAE J2716),Fast channel data: 10
0.076204625000000,SENT (SAE J2716),Fast channel data: 13
0.076244625000000,SENT (SAE J2716),CRC data: 7
0.076275041666667,SENT (SAE J2716),Pause pulse length: 71
0.076387916666667,SENT (SAE J2716),Sync pulse: 
0.076477500000000,SENT (SAE J2716),Status nibble: 0
0.076496708333333,SENT (SAE J2716),Fast channel data: 2
0.076519083333333,SENT (SAE J2716),Fast channel data: 13
0.076559083333333,SENT (SAE J2716),Fast channel data: 7
0.076589458333333,SENT (SAE J2716),Fast channel data: 14
0.076631083333333,SENT (SAE J2716),Fast channel data: 10
0.076666250000000,SENT (SAE J2716),Fast channel data: 13
0.076706250000000,SENT (SAE J2716),CRC data: 7
0.076736666666667,SENT (SAE J2716),Pause pulse length: 75
0.076855958333333,SENT (SAE J2716),Sync pulse: 
0.076945500000000,SENT (SAE J2716),Status nibble: 0
0.076964750000000,SENT (SAE J2716),Fast channel data: 2
0.076987083333333,SENT (SAE J2716),Fast channel data: 13
0.077027083333333,SENT (SAE J2716),Fast channel data: 7
0.077057500000000,SENT (SAE J2716),Fast channel data: 14
0.077099083333333,SENT (SAE J2716),Fast channel data: 10
0.077134291666667,SENT (SAE J2716),Fast channel data: 13
0.077174291666667,SENT (SAE J2716),CRC data: 7
0.077204666666667,SENT (SAE J2716),Pause pulse length: 75
0.077323916666667,SENT (SAE J2716),Sync pulse: 
0.077413500000000,SENT (SAE J2716),Status nibble: 0
0.077432708333333,SENT (SAE J2716),Fast channel data: 2
0.077455083333333,SENT (SAE J2716),Fast channel data: 13
0.077495083333333,SENT (SAE J2716),Fast channel data: 7
0.077525500000000,SENT (SAE J2716),Fast channel data: 14
0.077567083333333,SENT (SAE J2716),Fast channel data: 10
0.077602291666667,SENT (SAE J2716),Fast channel data: 13
0.077642291666667,SENT (SAE J2716),CRC data: 7
0.077672708333333,SENT (SAE J2716),Pause pulse length: 75
0.077791958333333,SENT (SAE J2716),Sync pulse: 
0.077881583333333,SENT (SAE J2716),Status nibble: 4
0.077907166666667,SENT (SAE J2716),Fast channel data: 2
0.077929458333333,SENT (SAE J2716),Fast channel data: 13
0.077969541666667,SENT (SAE J2716),Fast channel data: 7
0.077999916666667,SENT (SAE J2716),Fast channel data: 14
0.078041541666667,SENT (SAE J2716),Fast channel data: 10
0.078076666666667,SENT (SAE J2716),Fast channel data: 13
0.078116708333333,SENT (SAE J2716),CRC data: 7
0.078147125000000,SENT (SAE J2716),Pause pulse length: 71
0.078260000000000,SENT (SAE J2716),Sync pulse: 
0.078349541666667,SENT (SAE J2716),Status nibble: 0
0.078368750000000,SENT (SAE J2716),Fast channel data: 2
0.078391125000000,SENT (SAE J2716),Fast channel data: 13
0.078431083333333,SENT (SAE J2716),Fast channel data: 8
0.078463083333333,SENT (SAE J2716),Fast channel data: 14
0.078504708333333,SENT (SAE J2716),Fast channel data: 10
0.078539916666667,SENT (SAE J2716),Fast channel data: 13
0.078579916666667,SENT (SAE J2716),CRC data: 1
0.078600625000000,SENT (SAE J2716),Pause pulse length: 80
0.078727958333333,SENT (SAE J2716),Sync pulse: 
0.078817625000000,SENT (SAE J2716),Status nibble: 4
0.078843250000000,SENT (SAE J2716),Fast channel data: 2
0.078865500000000,SENT (SAE J2716),Fast channel data: 13
0.078905541666667,SENT (SAE J2716),Fast channel data: 7
0.078935916666667,SENT (SAE J2716),Fast channel data: 14
0.078977541666667,SENT (SAE J2716),Fast channel data: 10
0.079012708333333,SENT (SAE J2716),Fast channel data: 13
0.079052666666667,SENT (SAE J2716),CRC data: 7
0.079083083333333,SENT (SAE J2716),Pause pulse length: 71
0.079195958333333,SENT (SAE J2716),Sync pulse: 
0.079285583333333,SENT (SAE J2716),Status nibble: 0
0.079304750000000,SENT (SAE J2716),Fast channel data: 2
0.079327166666667,SENT (SAE J2716),Fast channel data: 13
0.079367166666667,SENT (SAE J2716),Fast channel data: 8
0.079399125000000,SENT (SAE J2716),Fast channel data: 14
0.079440750000000,SENT (SAE J2716),Fast channel data: 10
0.079475916666667,SENT (SAE J2716),Fast channel data: 13
0.079515916666667,SENT (SAE J2716),CRC data: 1
0.079536708333333,SENT (SAE J2716),Pause pulse length: 80
0.079664000000000,SENT (SAE J2716),Sync pulse: 
0.079753583333333,SENT (SAE J2716),Status nibble: 4
0.079779166666667,SENT (SAE J2716),Fast channel data: 2
0.079801541666667,SENT (SAE J2716),Fast channel data: 13
0.079841583333333,SENT (SAE J2716),Fast channel data: 8
0.079873541666667,SENT (SAE J2716),Fast channel data: 14
0.079915125000000,SENT (SAE J2716),Fast channel data: 10
0.079950333333333,SENT (SAE J2716),Fast channel data: 13
0.079990333333333,SENT (SAE J2716),CRC data: 1
0.080011125000000,SENT (SAE J2716),Pause pulse length: 76
0.080132041666667,SENT (SAE J2716),Sync pulse: 
0.080221625000000,SENT (SAE J2716),Status nibble: 4
0.080247208333333,SENT (SAE J2716),Fast channel data: 2
0.080269583333333,SENT (SAE J2716),Fast channel data: 13
0.080309583333333,SENT (SAE J2716),Fast channel data: 7
0.080340000000000,SENT (SAE J2716),Fast channel data: 14
0.080381583333333,SENT (SAE J2716),Fast channel data: 10
0.080416791666667,SENT (SAE J2716),Fast channel data: 13
0.080456791666667,SENT (SAE J2716),CRC data: 7
0.080487166666667,SENT (SAE J2716),Pause pulse length: 71
0.080600041666667,SENT (SAE J2716),Sync pulse: 
0.080689666666667,SENT (SAE J2716),Status nibble: 4
0.080715208333333,SENT (SAE J2716),Fast channel data: 2
0.080737625000000,SENT (SAE J2716),Fast channel data: 13
0.080777625000000,SENT (SAE J2716),Fast channel data: 7
0.080808000000000,SENT (SAE J2716),Fast channel data: 14
0.080849583333333,SENT (SAE J2716),Fast channel data: 10
0.080884791666667,SENT (SAE J2716),Fast channel data: 13
0.080924791666667,SENT (SAE J2716),CRC data: 7
0.080955166666667,SENT (SAE J2716),Pause pulse length: 71
0.081068083333333,SENT (SAE J2716),Sync pulse: 
0.081157625000000,SENT (SAE J2716),Status nibble: 0
0.081176833333333,SENT (SAE J2716),Fast channel data: 2
0.081199208333333,SENT (SAE J2716),Fast channel data: 13
0.081239250000000,SENT (SAE J2716),Fast channel data: 7
0.081269625000000,SENT (SAE J2716),Fast channel data: 14
0.081311208333333,SENT (SAE J2716),Fast channel data: 10
0.081346416666667,SENT (SAE J2716),Fast channel data: 13
0.081386416666667,SENT (SAE J2716),CRC data: 7
0.081416791666667,SENT (SAE J2716),Pause pulse length: 75
0.081536083333333,SENT (SAE J2716),Sync pulse: 
0.081625666666667,SENT (SAE J2716),Status nibble: 0
0.081644833333333,SENT (SAE J2716),Fast channel data: 2
0.081667250000000,SENT (SAE J2716),Fast channel data: 13
0.081707250000000,SENT (SAE J2716),Fast channel data: 7
0.081737625000000,SENT (SAE J2716),Fast channel data: 14
0.081779208333333,SENT (SAE J2716),Fast channel data: 10
0.081814416666667,SENT (SAE J2716),Fast channel data: 13
0.081854416666667,SENT (SAE J2716),CRC data: 7
0.081884833333333,SENT (SAE J2716),Pause pulse length: 75
0.082004083333333,SENT (SAE J2716),Sync pulse: 
0.082093666666667,SENT (SAE J2716),Status nibble: 0
0.082112833333333,SENT (SAE J2716),Fast channel data: 2
0.082135250000000,SENT (SAE J2716),Fast channel data: 13
0.082175250000000,SENT (SAE J2716),Fast channel data: 7
0.082205625000000,SENT (SAE J2716),Fast channel data: 14
0.082247250000000,SENT (SAE J2716),Fast channel data: 10
0.082282416666667,SENT (SAE J2716),Fast channel data: 13
0.082322416666667,SENT (SAE J2716),CRC data: 7
0.082352791666667,SENT (SAE J2716),Pause pulse length: 75
0.082472083333333,SENT (SAE J2716),Sync pulse: 
0.082561666666667,SENT (SAE J2716),Status nibble: 8
0.082593666666667,SENT (SAE J2716),Fast channel data: 2
0.082616083333333,SENT (SAE J2716),Fast channel data: 13
0.082656083333333,SENT (SAE J2716),Fast channel data: 7
0.082686458333333,SENT (SAE J2716),Fast channel data: 14
0.082728041666667,SENT (SAE J2716),Fast channel data: 10
0.082763250000000,SENT (SAE J2716),Fast channel data: 13
0.082803250000000,SENT (SAE J2716),CRC data: 7
0.082833625000000,SENT (SAE J2716),Pause pulse length: 67
0.082940125000000,SENT (SAE J2716),Sync pulse: 
0.083029708333333,SENT (SAE J2716),Status nibble: 0
0.083048916666667,SENT (SAE J2716),Fast channel data: 2
0.083071291666667,SENT (SAE J2716),Fast channel data: 13
0.083111291666667,SENT (SAE J2716),Fast channel data: 7
0.083141708333333,SENT (SAE J2716),Fast channel data: 14
0.083183291666667,SENT (SAE J2716),Fast channel data: 10
0.083218458333333,SENT (SAE J2716),Fast channel data: 13
0.083258458333333,SENT (SAE J2716),CRC data: 7
0.083288833333333,SENT (SAE J2716),Pause pulse length: 75
0.083408125000000,SENT (SAE J2716),Sync pulse: 
0.083497708333333,SENT (SAE J2716),Status nibble: 4
0.083523291666667,SENT (SAE J2716),Fast channel data: 2
0.083545708333333,SENT (SAE J2716),Fast channel data: 13
0.083585666666667,SENT (SAE J2716),Fast channel data: 7
0.083616083333333,SENT (SAE J2716),Fast channel data: 14
0.083657666666667,SENT (SAE J2716),Fast channel data: 10
0.083692833333333,SENT (SAE J2716),Fast channel data: 13
0.083732833333333,SENT (SAE J2716),CRC data: 7
0.083763250000000,SENT (SAE J2716),Pause pulse length: 71
0.083876125000000,SENT (SAE J2716),Sync pulse: 
0.083965708333333,SENT (SAE J2716),Status nibble: 4
0.083991291666667,SENT (SAE J2716),Fast channel data: 2
0.084013708333333,SENT (SAE J2716),Fast channel data: 13
0.084053708333333,SENT (SAE J2716),Fast channel data: 7
0.084084083333333,SENT (SAE J2716),Fast channel data: 14
0.084125666666667,SENT (SAE J2716),Fast channel data: 10
0.084160875000000,SENT (SAE J2716),Fast channel data: 13
0.084200875000000,SENT (SAE J2716),CRC data: 7
0.084231250000000,SENT (SAE J2716),Pause pulse length: 71
0.084344166666667,SENT (SAE J2716),Sync pulse: 
0.084433708333333,SENT (SAE J2716),Status nibble: 0
0.084452875000000,SENT (SAE J2716),Fast channel data: 2
0.084475291666667,SENT (SAE J2716),Fast channel data: 13
0.084515333333333,SENT (SAE J2716),Fast channel data: 7
0.084545666666667,SENT (SAE J2716),Fast channel data: 14
0.084587291666667,SENT (SAE J2716),Fast channel data: 10
0.084622500000000,SENT (SAE J2716),Fast channel data: 13
0.084662500000000,SENT (SAE J2716),CRC data: 7
0.084692833333333,SENT (SAE J2716),Pause pulse length: 75
0.084812166666667,SENT (SAE J2716),Sync pulse: 
0.084901708333333,SENT (SAE J2716),Status nibble: 0
0.084920916666667,SENT (SAE J2716),Fast channel data: 2
0.084943333333333,SENT (SAE J2716),Fast channel data: 13
0.084983333333333,SENT (SAE J2716),Fast channel data: 7
0.085013708333333,SENT (SAE J2716),Fast channel data: 14
0.085055291666667,SENT (SAE J2716),Fast channel data: 10
0.085090500000000,SENT (SAE J2716),Fast channel data: 13
0.085130500000000,SENT (SAE J2716),CRC data: 7
0.085160875000000,SENT (SAE J2716),Pause pulse length: 75
0.085280166666667,SENT (SAE J2716),Sync pulse: 
0.085369750000000,SENT (SAE J2716),Status nibble: 0
0.085388916666667,SENT (SAE J2716),Fast channel data: 2
0.085411291666667,SENT (SAE J2716),Fast channel data: 13
0.085451375000000,SENT (SAE J2716),Fast channel data: 7
0.085481750000000,SENT (SAE J2716),Fast channel data: 14
0.085523333333333,SENT (SAE J2716),Fast channel data: 10
0.085558583333333,SENT (SAE J2716),Fast channel data: 13
0.085598458333333,SENT (SAE J2716),CRC data: 7
0.085628833333333,SENT (SAE J2716),Pause pulse length: 75
0.085748166666667,SENT (SAE J2716),Sync pulse: 
0.085837833333333,SENT (SAE J2716),Status nibble: 4
0.085863333333333,SENT (SAE J2716),Fast channel data: 2
0.085885708333333,SENT (SAE J2716),Fast channel data: 13
0.085925666666667,SENT (SAE J2716),Fast channel data: 8
0.085957791666667,SENT (SAE J2716),Fast channel data: 14
0.085999166666667,SENT (SAE J2716),Fast channel data: 10
0.086034583333333,SENT (SAE J2716),Fast channel data: 13
0.086074458333333,SENT (SAE J2716),CRC data: 1
0.086095333333333,SENT (SAE J2716),Pause pulse length: 76
0.086216166666667,SENT (SAE J2716),Sync pulse: 
0.086305750000000,SENT (SAE J2716),Status nibble: 0
0.086324833333333,SENT (SAE J2716),Fast channel data: 2
0.086347333333333,SENT (SAE J2716),Fast channel data: 13
0.086387375000000,SENT (SAE J2716),Fast channel data: 8
0.086419375000000,SENT (SAE J2716),Fast channel data: 14
0.086460958333333,SENT (SAE J2716),Fast channel data: 10
0.086496208333333,SENT (SAE J2716),Fast channel data: 13
0.086536125000000,SENT (SAE J2716),CRC data: 1
0.086556958333333,SENT (SAE J2716),Pause pulse length: 80
0.086684291666667,SENT (SAE J2716),Sync pulse: 
0.086773875000000,SENT (SAE J2716),Status nibble: 0
0.086793041666667,SENT (SAE J2716),Fast channel data: 2
0.086815416666667,SENT (SAE J2716),Fast channel data: 13
0.086855375000000,SENT (SAE J2716),Fast channel data: 7
0.086885833333333,SENT (SAE J2716),Fast channel data: 14
0.086927458333333,SENT (SAE J2716),Fast channel data: 10
0.086962500000000,SENT (SAE J2716),Fast channel data: 13
0.087002583333333,SENT (SAE J2716),CRC data: 7
0.087032958333333,SENT (SAE J2716),Pause pulse length: 75
0.087152250000000,SENT (SAE J2716),Sync pulse: 
0.087241875000000,SENT (SAE J2716),Status nibble: 0
0.087261041666667,SENT (SAE J2716),Fast channel data: 2
0.087283541666667,SENT (SAE J2716),Fast channel data: 13
0.087323541666667,SENT (SAE J2716),Fast channel data: 7
0.087353916666667,SENT (SAE J2716),Fast channel data: 14
0.087395500000000,SENT (SAE J2716),Fast channel data: 10
0.087430666666667,SENT (SAE J2716),Fast channel data: 13
0.087470708333333,SENT (SAE J2716),CRC data: 7
0.087501083333333,SENT (SAE J2716),Pause pulse length: 75
0.087620375000000,SENT (SAE J2716),Sync pulse: 
0.087709958333333,SENT (SAE J2716),Status nibble: 0
0.087729125000000,SENT (SAE J2716),Fast channel data: 2
0.087751583333333,SENT (SAE J2716),Fast channel data: 13
0.087791583333333,SENT (SAE J2716),Fast channel data: 7
0.087821958333333,SENT (SAE J2716),Fast channel data: 14
0.087863541666667,SENT (SAE J2716),Fast channel data: 10
0.087898750000000,SENT (SAE J2716),Fast channel data: 13
0.087938750000000,SENT (SAE J2716),CRC data: 7
0.087969125000000,SENT (SAE J2716),Pause pulse length: 75
0.088088458333333,SENT (SAE J2716),Sync pulse: 
0.088178041666667,SENT (SAE J2716),Status nibble: 0
0.088197208333333,SENT (SAE J2716),Fast channel data: 2
0.088219625000000,SENT (SAE J2716),Fast channel data: 13
0.088259625000000,SENT (SAE J2716),Fast channel data: 7
0.088290000000000,SENT (SAE J2716),Fast channel data: 14
0.088331625000000,SENT (SAE J2716),Fast channel data: 10
0.088366791666667,SENT (SAE J2716),Fast channel data: 13
0.088406833333333,SENT (SAE J2716),CRC data: 7
0.088437208333333,SENT (SAE J2716),Pause pulse length: 75
0.088556500000000,SENT (SAE J2716),Sync pulse: 
0.088646083333333,SENT (SAE J2716),Status nibble: 0
0.088665250000000,SENT (SAE J2716),Fast channel data: 2
0.088687666666667,SENT (SAE J2716),Fast channel data: 13
0.088727666666667,SENT (SAE J2716),Fast channel data: 7
0.088758041666667,SENT (SAE J2716),Fast channel data: 14
0.088799625000000,SENT (SAE J2716),Fast channel data: 10
0.088834833333333,SENT (SAE J2716),Fast channel data: 13
0.088874833333333,SENT (SAE J2716),CRC data: 7
0.088905208333333,SENT (SAE J2716),Pause pulse length: 75
0.089024500000000,SENT (SAE J2716),Sync pulse: 
0.089114083333333,SENT (SAE J2716),Status nibble: 4
0.089139666666667,SENT (SAE J2716),Fast channel data: 2
0.089162041666667,SENT (SAE J2716),Fast channel data: 13
0.089202083333333,SENT (SAE J2716),Fast channel data: 7
0.089232458333333,SENT (SAE J2716),Fast channel data: 14
0.089274083333333,SENT (SAE J2716),Fast channel data: 10
0.089309250000000,SENT (SAE J2716),Fast channel data: 13
0.089349250000000,SENT (SAE J2716),CRC data: 7
0.089379666666667,SENT (SAE J2716),Pause pulse length: 71
0.089492541666667,SENT (SAE J2716),Sync pulse: 
0.089582125000000,SENT (SAE J2716),Status nibble: 0
0.089601291666667,SENT (SAE J2716),Fast channel data: 2
0.089623708333333,SENT (SAE J2716),Fast channel data: 13
0.089663708333333,SENT (SAE J2716),Fast channel data: 7
0.089694125000000,SENT (SAE J2716),Fast channel data: 14
0.089735708333333,SENT (SAE J2716),Fast channel data: 10
0.089770916666667,SENT (SAE J2716),Fast channel data: 13
0.089810916666667,SENT (SAE J2716),CRC data: 7
0.089841291666667,SENT (SAE J2716),Pause pulse length: 75
0.089960583333333,SENT (SAE J2716),Sync pulse: 
0.090050166666667,SENT (SAE J2716),Status nibble: 8
0.090082166666667,SENT (SAE J2716),Fast channel data: 2
0.090104541666667,SENT (SAE J2716),Fast channel data: 13
0.090144541666667,SENT (SAE J2716),Fast channel data: 7
0.090174958333333,SENT (SAE J2716),Fast channel data: 14
0.090216500000000,SENT (SAE J2716),Fast channel data: 10
0.090251708333333,SENT (SAE J2716),Fast channel data: 13
0.090291708333333,SENT (SAE J2716),CRC data: 7
0.090322083333333,SENT (SAE J2716),Pause pulse length: 67
0.090428625000000,SENT (SAE J2716),Sync pulse: 
0.090518208333333,SENT (SAE J2716),Status nibble: 4
0.090543791666667,SENT (SAE J2716),Fast channel data: 2
0.090566166666667,SENT (SAE J2716),Fast channel data: 13
0.090606166666667,SENT (SAE J2716),Fast channel data: 7
0.090636541666667,SENT (SAE J2716),Fast channel data: 14
0.090678125000000,SENT (SAE J2716),Fast channel data: 10
0.090713333333333,SENT (SAE J2716),Fast channel data: 13
0.090753333333333,SENT (SAE J2716),CRC data: 7
0.090783708333333,SENT (SAE J2716),Pause pulse length: 71
0.090896625000000,SENT (SAE J2716),Sync pulse: 
0.090986166666667,SENT (SAE J2716),Status nibble: 0
0.091005375000000,SENT (SAE J2716),Fast channel data: 2
0.091027791666667,SENT (SAE J2716),Fast channel data: 13
0.091067791666667,SENT (SAE J2716),Fast channel data: 7
0.091098166666667,SENT (SAE J2716),Fast channel data: 14
0.091139750000000,SENT (SAE J2716),Fast channel data: 10
0.091174958333333,SENT (SAE J2716),Fast channel data: 13
0.091214958333333,SENT (SAE J2716),CRC data: 7
0.091245375000000,SENT (SAE J2716),Pause pulse length: 75
0.091364666666667,SENT (SAE J2716),Sync pulse: 
0.091454250000000,SENT (SAE J2716),Status nibble: 0
0.091473416666667,SENT (SAE J2716),Fast channel data: 2
0.091495833333333,SENT (SAE J2716),Fast channel data: 13
0.091535833333333,SENT (SAE J2716),Fast channel data: 7
0.091566208333333,SENT (SAE J2716),Fast channel data: 14
0.091607833333333,SENT (SAE J2716),Fast channel data: 10
0.091643000000000,SENT (SAE J2716),Fast channel data: 13
0.091683000000000,SENT (SAE J2716),CRC data: 7
0.091713416666667,SENT (SAE J2716),Pause pulse length: 75
0.091832708333333,SENT (SAE J2716),Sync pulse: 
0.091922291666667,SENT (SAE J2716),Status nibble: 4
0.091947875000000,SENT (SAE J2716),Fast channel data: 2
0.091970291666667,SENT (SAE J2716),Fast channel data: 13
0.092010291666667,SENT (SAE J2716),Fast channel data: 7
0.092040666666667,SENT (SAE J2716),Fast channel data: 14
0.092082250000000,SENT (SAE J2716),Fast channel data: 10
0.092117458333333,SENT (SAE J2716),Fast channel data: 13
0.092157416666667,SENT (SAE J2716),CRC data: 7
0.092187833333333,SENT (SAE J2716),Pause pulse length: 71
0.092300708333333,SENT (SAE J2716),Sync pulse: 
0.092390291666667,SENT (SAE J2716),Status nibble: 0
0.092409500000000,SENT (SAE J2716),Fast channel data: 2
0.092431916666667,SENT (SAE J2716),Fast channel data: 13
0.092471916666667,SENT (SAE J2716),Fast channel data: 7
0.092502291666667,SENT (SAE J2716),Fast channel data: 14
0.092543875000000,SENT (SAE J2716),Fast channel data: 10
0.092579083333333,SENT (SAE J2716),Fast channel data: 13
0.092619083333333,SENT (SAE J2716),CRC data: 7
0.092649500000000,SENT (SAE J2716),Pause pulse length: 75
0.092768750000000,SENT (SAE J2716),Sync pulse: 
0.092858375000000,SENT (SAE J2716),Status nibble: 0
0.092877541666667,SENT (SAE J2716),Fast channel data: 2
0.092899958333333,SENT (SAE J2716),Fast channel data: 13
0.092939958333333,SENT (SAE J2716),Fast channel data: 7
0.092970333333333,SENT (SAE J2716),Fast channel data: 14
0.093011958333333,SENT (SAE J2716),Fast channel data: 10
0.093047125000000,SENT (SAE J2716),Fast channel data: 13
0.093087125000000,SENT (SAE J2716),CRC data: 7
0.093117541666667,SENT (SAE J2716),Pause pulse length: 75
0.093236833333333,SENT (SAE J2716),Sync pulse: 
0.093326416666667,SENT (SAE J2716),Status nibble: 0
0.093345583333333,SENT (SAE J2716),Fast channel data: 2
0.093368000000000,SENT (SAE J2716),Fast channel data: 13
0.093408000000000,SENT (SAE J2716),Fast channel data: 7
0.093438375000000,SENT (SAE J2716),Fast channel data: 14
0.093479958333333,SENT (SAE J2716),Fast channel data: 10
0.093515166666667,SENT (SAE J2716),Fast channel data: 13
0.093555166666667,SENT (SAE J2716),CRC data: 7
0.093585541666667,SENT (SAE J2716),Pause pulse length: 75
0.093704791666667,SENT (SAE J2716),Sync pulse: 
0.093794458333333,SENT (SAE J2716),Status nibble: 4
0.093820041666667,SENT (SAE J2716),Fast channel data: 2
0.093842458333333,SENT (SAE J2716),Fast channel data: 13
0.093882458333333,SENT (SAE J2716),Fast channel data: 7
0.093912833333333,SENT (SAE J2716),Fast channel data: 14
0.093954416666667,SENT (SAE J2716),Fast channel data: 10
0.093989625000000,SENT (SAE J2716),Fast channel data: 13
0.094029583333333,SENT (SAE J2716),CRC data: 7
0.094059916666667,SENT (SAE J2716),Pause pulse length: 71
0.094172916666667,SENT (SAE J2716),Sync pulse: 
0.094262458333333,SENT (SAE J2716),Status nibble: 0
0.094281666666667,SENT (SAE J2716),Fast channel data: 2
0.094304083333333,SENT (SAE J2716),Fast channel data: 13
0.094344041666667,SENT (SAE J2716),Fast channel data: 7
0.094374500000000,SENT (SAE J2716),Fast channel data: 14
0.094416041666667,SENT (SAE J2716),Fast channel data: 10
0.094451291666667,SENT (SAE J2716),Fast channel data: 13
0.094491166666667,SENT (SAE J2716),CRC data: 7
0.094521583333333,SENT (SAE J2716),Pause pulse length: 75
0.094640916666667,SENT (SAE J2716),Sync pulse: 
0.094730541666667,SENT (SAE J2716),Status nibble: 4
0.094756000000000,SENT (SAE J2716),Fast channel data: 2
0.094778541666667,SENT (SAE J2716),Fast channel data: 13
0.094818458333333,SENT (SAE J2716),Fast channel data: 7
0.094848916666667,SENT (SAE J2716),Fast channel data: 14
0.094890500000000,SENT (SAE J2716),Fast channel data: 10
0.094925666666667,SENT (SAE J2716),Fast channel data: 13
0.094965708333333,SENT (SAE J2716),CRC data: 7
0.094996125000000,SENT (SAE J2716),Pause pulse length: 71
0.095109083333333,SENT (SAE J2716),Sync pulse: 
0.095198583333333,SENT (SAE J2716),Status nibble: 4
0.095224125000000,SENT (SAE J2716),Fast channel data: 2
0.095246583333333,SENT (SAE J2716),Fast channel data: 13
0.095286583333333,SENT (SAE J2716),Fast channel data: 7
0.095317000000000,SENT (SAE J2716),Fast channel data: 14
0.095358541666667,SENT (SAE J2716),Fast channel data: 10
0.095393750000000,SENT (SAE J2716),Fast channel data: 13
0.095433791666667,SENT (SAE J2716),CRC data: 7
0.095464208333333,SENT (SAE J2716),Pause pulse length: 71
0.095577041666667,SENT (SAE J2716),Sync pulse: 
0.095666666666667,SENT (SAE J2716),Status nibble: 4
0.095692208333333,SENT (SAE J2716),Fast channel data: 2
0.095714666666667,SENT (SAE J2716),Fast channel data: 13
0.095754583333333,SENT (SAE J2716),Fast channel data: 7
0.095785000000000,SENT (SAE J2716),Fast channel data: 14
0.095826625000000,SENT (SAE J2716),Fast channel data: 10
0.095861750000000,SENT (SAE J2716),Fast channel data: 13
0.095901750000000,SENT (SAE J2716),CRC data: 7
0.095932166666667,SENT (SAE J2716),Pause pulse length: 71
0.096045083333333,SENT (SAE J2716),Sync pulse: 
0.096134666666667,SENT (SAE J2716),Status nibble: 4
0.096160250000000,SENT (SAE J2716),Fast channel data: 2
0.096182666666667,SENT (SAE J2716),Fast channel data: 13
0.096222666666667,SENT (SAE J2716),Fast channel data: 7
0.096253041666667,SENT (SAE J2716),Fast channel data: 14
0.096294625000000,SENT (SAE J2716),Fast channel data: 10
0.096329833333333,SENT (SAE J2716),Fast channel data: 13
0.096369791666667,SENT (SAE J2716),CRC data: 7
0.096400166666667,SENT (SAE J2716),Pause pulse length: 71
0.096513083333333,SENT (SAE J2716),Sync pulse: 
0.096602666666667,SENT (SAE J2716),Status nibble: 4
0.096628250000000,SENT (SAE J2716),Fast channel data: 2
0.096650625000000,SENT (SAE J2716),Fast channel data: 13
0.096690625000000,SENT (SAE J2716),Fast channel data: 7
0.096721041666667,SENT (SAE J2716),Fast channel data: 14
0.096762625000000,SENT (SAE J2716),Fast channel data: 10
0.096797833333333,SENT (SAE J2716),Fast channel data: 13
0.096837791666667,SENT (SAE J2716),CRC data: 7
0.096868208333333,SENT (SAE J2716),Pause pulse length: 71
0.096981083333333,SENT (SAE J2716),Sync pulse: 
0.097070666666667,SENT (SAE J2716),Status nibble: 0
0.097089833333333,SENT (SAE J2716),Fast channel data: 2
0.097112250000000,SENT (SAE J2716),Fast channel data: 13
0.097152250000000,SENT (SAE J2716),Fast channel data: 7
0.097182625000000,SENT (SAE J2716),Fast channel data: 14
0.097224250000000,SENT (SAE J2716),Fast channel data: 10
0.097259416666667,SENT (SAE J2716),Fast channel data: 13
0.097299416666667,SENT (SAE J2716),CRC data: 7
0.097329833333333,SENT (SAE J2716),Pause pulse length: 75
0.097449083333333,SENT (SAE J2716),Sync pulse: 
0.097538666666667,SENT (SAE J2716),Status nibble: 8
0.097570666666667,SENT (SAE J2716),Fast channel data: 2
0.097593041666667,SENT (SAE J2716),Fast channel data: 13
0.097633041666667,SENT (SAE J2716),Fast channel data: 7
0.097663416666667,SENT (SAE J2716),Fast channel data: 14
0.097705041666667,SENT (SAE J2716),Fast channel data: 10
0.097740250000000,SENT (SAE J2716),Fast channel data: 13
0.097780250000000,SENT (SAE J2716),CRC data: 7
0.097810625000000,SENT (SAE J2716),Pause pulse length: 67
0.097917125000000,SENT (SAE J2716),Sync pulse: 
0.098006708333333,SENT (SAE J2716),Status nibble: 4
