x, y, theta, v, timestamp, left_img, right_img
7757694.478,-363588.683,0.677,6.438,1397835363.2378981113433837890625000,1397835363.2378981113433837890625000.bb08.l.png,1397835363.2378981113433837890625000.bb08.r.png
7757695.009,-363588.260,0.675,6.489,1397835363.3629219532012939453125000,1397835363.3629219532012939453125000.bb08.l.png,1397835363.3629219532012939453125000.bb08.r.png
7757695.671,-363587.762,0.670,6.584,1397835363.4879219532012939453125000,1397835363.4879219532012939453125000.bb08.l.png,1397835363.4879219532012939453125000.bb08.r.png
7757696.277,-363587.257,0.674,6.494,1397835363.6129169464111328125000000,1397835363.6129169464111328125000000.bb08.l.png,1397835363.6129169464111328125000000.bb08.r.png
7757696.943,-363586.747,0.669,6.391,1397835363.7378799915313720703125000,1397835363.7378799915313720703125000.bb08.l.png,1397835363.7378799915313720703125000.bb08.r.png
7757697.560,-363586.251,0.670,6.303,1397835363.8629310131072998046875000,1397835363.8629310131072998046875000.bb08.l.png,1397835363.8629310131072998046875000.bb08.r.png
7757698.266,-363585.739,0.668,6.586,1397835363.9878969192504882812500000,1397835363.9878969192504882812500000.bb08.l.png,1397835363.9878969192504882812500000.bb08.r.png
7757698.903,-363585.260,0.669,6.539,1397835364.1129639148712158203125000,1397835364.1129639148712158203125000.bb08.l.png,1397835364.1129639148712158203125000.bb08.r.png
7757699.508,-363584.800,0.672,6.370,1397835364.2379500865936279296875000,1397835364.2379500865936279296875000.bb08.l.png,1397835364.2379500865936279296875000.bb08.r.png
7757700.141,-363584.322,0.670,6.321,1397835364.3628439903259277343750000,1397835364.3628439903259277343750000.bb08.l.png,1397835364.3628439903259277343750000.bb08.r.png
7757700.749,-363583.814,0.671,6.346,1397835364.4879539012908935546875000,1397835364.4879539012908935546875000.bb08.l.png,1397835364.4879539012908935546875000.bb08.r.png
7757701.419,-363583.334,0.668,6.346,1397835364.6129209995269775390625000,1397835364.6129209995269775390625000.bb08.l.png,1397835364.6129209995269775390625000.bb08.r.png
7757701.997,-363582.860,0.669,6.510,1397835364.7379190921783447265625000,1397835364.7379190921783447265625000.bb08.l.png,1397835364.7379190921783447265625000.bb08.r.png
7757702.563,-363582.401,0.666,6.229,1397835364.8628430366516113281250000,1397835364.8628430366516113281250000.bb08.l.png,1397835364.8628430366516113281250000.bb08.r.png
7757703.159,-363581.938,0.666,6.341,1397835364.9879269599914550781250000,1397835364.9879269599914550781250000.bb08.l.png,1397835364.9879269599914550781250000.bb08.r.png
7757703.741,-363581.498,0.668,6.301,1397835365.1129240989685058593750000,1397835365.1129240989685058593750000.bb08.l.png,1397835365.1129240989685058593750000.bb08.r.png
7757704.356,-363581.042,0.667,6.307,1397835365.2379200458526611328125000,1397835365.2379200458526611328125000.bb08.l.png,1397835365.2379200458526611328125000.bb08.r.png
7757704.960,-363580.562,0.669,6.249,1397835365.3630011081695556640625000,1397835365.3630011081695556640625000.bb08.l.png,1397835365.3630011081695556640625000.bb08.r.png
7757705.532,-363580.132,0.666,6.298,1397835365.4879031181335449218750000,1397835365.4879031181335449218750000.bb08.l.png,1397835365.4879031181335449218750000.bb08.r.png
7757706.198,-363579.625,0.664,6.231,1397835365.6129410266876220703125000,1397835365.6129410266876220703125000.bb08.l.png,1397835365.6129410266876220703125000.bb08.r.png
7757706.796,-363579.166,0.668,6.076,1397835365.7379090785980224609375000,1397835365.7379090785980224609375000.bb08.l.png,1397835365.7379090785980224609375000.bb08.r.png
7757707.383,-363578.724,0.664,6.112,1397835365.8629510402679443359375000,1397835365.8629510402679443359375000.bb08.l.png,1397835365.8629510402679443359375000.bb08.r.png
7757707.858,-363578.351,0.665,6.139,1397835365.9878900051116943359375000,1397835365.9878900051116943359375000.bb08.l.png,1397835365.9878900051116943359375000.bb08.r.png
7757708.399,-363577.932,0.663,6.137,1397835366.1129429340362548828125000,1397835366.1129429340362548828125000.bb08.l.png,1397835366.1129429340362548828125000.bb08.r.png
7757709.004,-363577.464,0.663,6.130,1397835366.2380049228668212890625000,1397835366.2380049228668212890625000.bb08.l.png,1397835366.2380049228668212890625000.bb08.r.png
7757709.429,-363577.143,0.661,6.078,1397835366.3629610538482666015625000,1397835366.3629610538482666015625000.bb08.l.png,1397835366.3629610538482666015625000.bb08.r.png
7757709.983,-363576.714,0.659,5.997,1397835366.4879190921783447265625000,1397835366.4879190921783447265625000.bb08.l.png,1397835366.4879190921783447265625000.bb08.r.png
7757710.587,-363576.273,0.661,6.027,1397835366.6129319667816162109375000,1397835366.6129319667816162109375000.bb08.l.png,1397835366.6129319667816162109375000.bb08.r.png
7757711.114,-363575.858,0.655,6.020,1397835366.7379059791564941406250000,1397835366.7379059791564941406250000.bb08.l.png,1397835366.7379059791564941406250000.bb08.r.png
7757711.721,-363575.417,0.657,5.982,1397835366.8629829883575439453125000,1397835366.8629829883575439453125000.bb08.l.png,1397835366.8629829883575439453125000.bb08.r.png
7757712.262,-363575.010,0.658,5.937,1397835366.9878671169281005859375000,1397835366.9878671169281005859375000.bb08.l.png,1397835366.9878671169281005859375000.bb08.r.png
7757713.009,-363574.491,0.657,5.979,1397835367.1129961013793945312500000,1397835367.1129961013793945312500000.bb08.l.png,1397835367.1129961013793945312500000.bb08.r.png
7757713.625,-363573.994,0.656,5.953,1397835367.2379529476165771484375000,1397835367.2379529476165771484375000.bb08.l.png,1397835367.2379529476165771484375000.bb08.r.png
7757714.140,-363573.577,0.651,5.919,1397835367.3629450798034667968750000,1397835367.3629450798034667968750000.bb08.l.png,1397835367.3629450798034667968750000.bb08.r.png
7757714.726,-363573.175,0.653,5.905,1397835367.4879961013793945312500000,1397835367.4879961013793945312500000.bb08.l.png,1397835367.4879961013793945312500000.bb08.r.png
7757715.266,-363572.778,0.655,5.894,1397835367.6129748821258544921875000,1397835367.6129748821258544921875000.bb08.l.png,1397835367.6129748821258544921875000.bb08.r.png
7757715.846,-363572.371,0.654,5.858,1397835367.7379460334777832031250000,1397835367.7379460334777832031250000.bb08.l.png,1397835367.7379460334777832031250000.bb08.r.png
7757716.434,-363571.917,0.654,5.777,1397835367.8630120754241943359375000,1397835367.8630120754241943359375000.bb08.l.png,1397835367.8630120754241943359375000.bb08.r.png
7757717.072,-363571.455,0.651,5.784,1397835367.9879279136657714843750000,1397835367.9879279136657714843750000.bb08.l.png,1397835367.9879279136657714843750000.bb08.r.png
7757717.647,-363571.051,0.652,5.827,1397835368.1129720211029052734375000,1397835368.1129720211029052734375000.bb08.l.png,1397835368.1129720211029052734375000.bb08.r.png
7757718.258,-363570.585,0.652,5.869,1397835368.2380139827728271484375000,1397835368.2380139827728271484375000.bb08.l.png,1397835368.2380139827728271484375000.bb08.r.png
7757718.851,-363570.166,0.653,5.804,1397835368.3629651069641113281250000,1397835368.3629651069641113281250000.bb08.l.png,1397835368.3629651069641113281250000.bb08.r.png
7757719.426,-363569.735,0.653,5.856,1397835368.4880430698394775390625000,1397835368.4880430698394775390625000.bb08.l.png,1397835368.4880430698394775390625000.bb08.r.png
7757719.992,-363569.328,0.654,5.800,1397835368.6129789352416992187500000,1397835368.6129789352416992187500000.bb08.l.png,1397835368.6129789352416992187500000.bb08.r.png
7757720.545,-363568.883,0.653,5.921,1397835368.7379240989685058593750000,1397835368.7379240989685058593750000.bb08.l.png,1397835368.7379240989685058593750000.bb08.r.png
7757721.039,-363568.533,0.654,5.921,1397835368.8629620075225830078125000,1397835368.8629620075225830078125000.bb08.l.png,1397835368.8629620075225830078125000.bb08.r.png
7757721.618,-363568.096,0.655,5.968,1397835368.9879589080810546875000000,1397835368.9879589080810546875000000.bb08.l.png,1397835368.9879589080810546875000000.bb08.r.png
7757722.171,-363567.710,0.658,5.950,1397835369.1129579544067382812500000,1397835369.1129579544067382812500000.bb08.l.png,1397835369.1129579544067382812500000.bb08.r.png
7757722.763,-363567.247,0.658,6.105,1397835369.2379870414733886718750000,1397835369.2379870414733886718750000.bb08.l.png,1397835369.2379870414733886718750000.bb08.r.png
7757723.326,-363566.784,0.660,6.096,1397835369.3630108833312988281250000,1397835369.3630108833312988281250000.bb08.l.png,1397835369.3630108833312988281250000.bb08.r.png
7757723.980,-363566.266,0.661,6.283,1397835369.4879229068756103515625000,1397835369.4879229068756103515625000.bb08.l.png,1397835369.4879229068756103515625000.bb08.r.png
7757724.560,-363565.834,0.663,6.337,1397835369.6130590438842773437500000,1397835369.6130590438842773437500000.bb08.l.png,1397835369.6130590438842773437500000.bb08.r.png
7757725.223,-363565.313,0.664,6.330,1397835369.7379651069641113281250000,1397835369.7379651069641113281250000.bb08.l.png,1397835369.7379651069641113281250000.bb08.r.png
7757725.855,-363564.830,0.668,6.444,1397835369.8630208969116210937500000,1397835369.8630208969116210937500000.bb08.l.png,1397835369.8630208969116210937500000.bb08.r.png
7757726.500,-363564.330,0.671,6.548,1397835369.9879488945007324218750000,1397835369.9879488945007324218750000.bb08.l.png,1397835369.9879488945007324218750000.bb08.r.png
7757727.168,-363563.833,0.671,6.710,1397835370.1129610538482666015625000,1397835370.1129610538482666015625000.bb08.l.png,1397835370.1129610538482666015625000.bb08.r.png
7757727.783,-363563.337,0.673,6.723,1397835370.2379341125488281250000000,1397835370.2379341125488281250000000.bb08.l.png,1397835370.2379341125488281250000000.bb08.r.png
7757728.447,-363562.815,0.672,6.777,1397835370.3630070686340332031250000,1397835370.3630070686340332031250000.bb08.l.png,1397835370.3630070686340332031250000.bb08.r.png
7757729.042,-363562.345,0.673,6.972,1397835370.4879701137542724609375000,1397835370.4879701137542724609375000.bb08.l.png,1397835370.4879701137542724609375000.bb08.r.png
7757729.717,-363561.810,0.673,6.959,1397835370.6130039691925048828125000,1397835370.6130039691925048828125000.bb08.l.png,1397835370.6130039691925048828125000.bb08.r.png
7757730.358,-363561.323,0.670,7.008,1397835370.7379651069641113281250000,1397835370.7379651069641113281250000.bb08.l.png,1397835370.7379651069641113281250000.bb08.r.png
7757731.062,-363560.771,0.669,7.076,1397835370.8629229068756103515625000,1397835370.8629229068756103515625000.bb08.l.png,1397835370.8629229068756103515625000.bb08.r.png
7757731.788,-363560.213,0.670,7.374,1397835370.9879848957061767578125000,1397835370.9879848957061767578125000.bb08.l.png,1397835370.9879848957061767578125000.bb08.r.png
7757732.502,-363559.666,0.669,7.276,1397835371.1129748821258544921875000,1397835371.1129748821258544921875000.bb08.l.png,1397835371.1129748821258544921875000.bb08.r.png
7757733.223,-363559.125,0.669,7.365,1397835371.2380011081695556640625000,1397835371.2380011081695556640625000.bb08.l.png,1397835371.2380011081695556640625000.bb08.r.png
7757733.929,-363558.580,0.669,7.493,1397835371.3630568981170654296875000,1397835371.3630568981170654296875000.bb08.l.png,1397835371.3630568981170654296875000.bb08.r.png
7757734.666,-363558.008,0.669,7.426,1397835371.4879329204559326171875000,1397835371.4879329204559326171875000.bb08.l.png,1397835371.4879329204559326171875000.bb08.r.png
7757735.400,-363557.444,0.668,7.577,1397835371.6130590438842773437500000,1397835371.6130590438842773437500000.bb08.l.png,1397835371.6130590438842773437500000.bb08.r.png
7757736.147,-363556.861,0.667,7.767,1397835371.7380108833312988281250000,1397835371.7380108833312988281250000.bb08.l.png,1397835371.7380108833312988281250000.bb08.r.png
7757736.896,-363556.282,0.667,7.794,1397835371.8630280494689941406250000,1397835371.8630280494689941406250000.bb08.l.png,1397835371.8630280494689941406250000.bb08.r.png
7757737.617,-363555.743,0.667,7.803,1397835371.9880280494689941406250000,1397835371.9880280494689941406250000.bb08.l.png,1397835371.9880280494689941406250000.bb08.r.png
7757738.377,-363555.153,0.667,7.828,1397835372.1129629611968994140625000,1397835372.1129629611968994140625000.bb08.l.png,1397835372.1129629611968994140625000.bb08.r.png
7757739.127,-363554.585,0.668,8.048,1397835372.2379870414733886718750000,1397835372.2379870414733886718750000.bb08.l.png,1397835372.2379870414733886718750000.bb08.r.png
7757739.887,-363553.992,0.668,7.990,1397835372.3629989624023437500000000,1397835372.3629989624023437500000000.bb08.l.png,1397835372.3629989624023437500000000.bb08.r.png
7757740.683,-363553.367,0.669,8.051,1397835372.4880230426788330078125000,1397835372.4880230426788330078125000.bb08.l.png,1397835372.4880230426788330078125000.bb08.r.png
7757741.405,-363552.814,0.670,8.100,1397835372.6130099296569824218750000,1397835372.6130099296569824218750000.bb08.l.png,1397835372.6130099296569824218750000.bb08.r.png
7757742.174,-363552.225,0.672,8.136,1397835372.7380108833312988281250000,1397835372.7380108833312988281250000.bb08.l.png,1397835372.7380108833312988281250000.bb08.r.png
7757742.914,-363551.661,0.674,8.311,1397835372.8629970550537109375000000,1397835372.8629970550537109375000000.bb08.l.png,1397835372.8629970550537109375000000.bb08.r.png
7757743.694,-363551.060,0.674,8.309,1397835372.9879879951477050781250000,1397835372.9879879951477050781250000.bb08.l.png,1397835372.9879879951477050781250000.bb08.r.png
7757744.508,-363550.424,0.672,8.356,1397835373.1130011081695556640625000,1397835373.1130011081695556640625000.bb08.l.png,1397835373.1130011081695556640625000.bb08.r.png
7757745.307,-363549.803,0.674,8.450,1397835373.2380449771881103515625000,1397835373.2380449771881103515625000.bb08.l.png,1397835373.2380449771881103515625000.bb08.r.png
7757746.113,-363549.171,0.674,8.581,1397835373.3630049228668212890625000,1397835373.3630049228668212890625000.bb08.l.png,1397835373.3630049228668212890625000.bb08.r.png
7757746.901,-363548.552,0.675,8.632,1397835373.4880011081695556640625000,1397835373.4880011081695556640625000.bb08.l.png,1397835373.4880011081695556640625000.bb08.r.png
7757747.726,-363547.907,0.675,8.697,1397835373.6129701137542724609375000,1397835373.6129701137542724609375000.bb08.l.png,1397835373.6129701137542724609375000.bb08.r.png
7757748.563,-363547.250,0.674,8.628,1397835373.7380070686340332031250000,1397835373.7380070686340332031250000.bb08.l.png,1397835373.7380070686340332031250000.bb08.r.png
7757749.409,-363546.595,0.672,8.731,1397835373.8630299568176269531250000,1397835373.8630299568176269531250000.bb08.l.png,1397835373.8630299568176269531250000.bb08.r.png
7757750.269,-363545.949,0.674,8.875,1397835373.9880290031433105468750000,1397835373.9880290031433105468750000.bb08.l.png,1397835373.9880290031433105468750000.bb08.r.png
7757751.100,-363545.296,0.679,8.891,1397835374.1130130290985107421875000,1397835374.1130130290985107421875000.bb08.l.png,1397835374.1130130290985107421875000.bb08.r.png
7757751.954,-363544.607,0.679,8.841,1397835374.2379701137542724609375000,1397835374.2379701137542724609375000.bb08.l.png,1397835374.2379701137542724609375000.bb08.r.png
7757752.799,-363543.945,0.678,8.855,1397835374.3630239963531494140625000,1397835374.3630239963531494140625000.bb08.l.png,1397835374.3630239963531494140625000.bb08.r.png
7757753.625,-363543.310,0.673,8.814,1397835374.4880740642547607421875000,1397835374.4880740642547607421875000.bb08.l.png,1397835374.4880740642547607421875000.bb08.r.png
7757754.471,-363542.639,0.675,8.882,1397835374.6129961013793945312500000,1397835374.6129961013793945312500000.bb08.l.png,1397835374.6129961013793945312500000.bb08.r.png
7757755.290,-363542.022,0.676,8.727,1397835374.7379961013793945312500000,1397835374.7379961013793945312500000.bb08.l.png,1397835374.7379961013793945312500000.bb08.r.png
7757756.124,-363541.383,0.673,8.774,1397835374.8630280494689941406250000,1397835374.8630280494689941406250000.bb08.l.png,1397835374.8630280494689941406250000.bb08.r.png
7757756.976,-363540.710,0.672,8.756,1397835374.9880421161651611328125000,1397835374.9880421161651611328125000.bb08.l.png,1397835374.9880421161651611328125000.bb08.r.png
7757757.793,-363540.073,0.674,8.677,1397835375.1130199432373046875000000,1397835375.1130199432373046875000000.bb08.l.png,1397835375.1130199432373046875000000.bb08.r.png
7757758.635,-363539.416,0.677,8.859,1397835375.2379949092864990234375000,1397835375.2379949092864990234375000.bb08.l.png,1397835375.2379949092864990234375000.bb08.r.png
7757759.426,-363538.816,0.672,8.792,1397835375.3630259037017822265625000,1397835375.3630259037017822265625000.bb08.l.png,1397835375.3630259037017822265625000.bb08.r.png
7757760.262,-363538.154,0.671,8.664,1397835375.4880070686340332031250000,1397835375.4880070686340332031250000.bb08.l.png,1397835375.4880070686340332031250000.bb08.r.png
7757761.088,-363537.511,0.671,8.686,1397835375.6130669116973876953125000,1397835375.6130669116973876953125000.bb08.l.png,1397835375.6130669116973876953125000.bb08.r.png
7757761.889,-363536.905,0.671,8.635,1397835375.7380239963531494140625000,1397835375.7380239963531494140625000.bb08.l.png,1397835375.7380239963531494140625000.bb08.r.png
7757762.723,-363536.247,0.671,8.574,1397835375.8630220890045166015625000,1397835375.8630220890045166015625000.bb08.l.png,1397835375.8630220890045166015625000.bb08.r.png
7757763.539,-363535.604,0.672,8.657,1397835375.9880490303039550781250000,1397835375.9880490303039550781250000.bb08.l.png,1397835375.9880490303039550781250000.bb08.r.png
7757764.351,-363534.979,0.671,8.581,1397835376.1130371093750000000000000,1397835376.1130371093750000000000000.bb08.l.png,1397835376.1130371093750000000000000.bb08.r.png
7757765.143,-363534.373,0.669,8.349,1397835376.2380309104919433593750000,1397835376.2380309104919433593750000.bb08.l.png,1397835376.2380309104919433593750000.bb08.r.png
7757765.964,-363533.724,0.669,8.412,1397835376.3630468845367431640625000,1397835376.3630468845367431640625000.bb08.l.png,1397835376.3630468845367431640625000.bb08.r.png
7757766.759,-363533.102,0.668,8.239,1397835376.4880380630493164062500000,1397835376.4880380630493164062500000.bb08.l.png,1397835376.4880380630493164062500000.bb08.r.png
7757767.571,-363532.489,0.663,8.181,1397835376.6130549907684326171875000,1397835376.6130549907684326171875000.bb08.l.png,1397835376.6130549907684326171875000.bb08.r.png
7757768.358,-363531.910,0.656,8.062,1397835376.7380220890045166015625000,1397835376.7380220890045166015625000.bb08.l.png,1397835376.7380220890045166015625000.bb08.r.png
7757769.156,-363531.294,0.656,8.062,1397835376.8630509376525878906250000,1397835376.8630509376525878906250000.bb08.l.png,1397835376.8630509376525878906250000.bb08.r.png
7757769.945,-363530.734,0.640,7.907,1397835376.9880459308624267578125000,1397835376.9880459308624267578125000.bb08.l.png,1397835376.9880459308624267578125000.bb08.r.png
7757770.741,-363530.173,0.629,7.790,1397835377.1130430698394775390625000,1397835377.1130430698394775390625000.bb08.l.png,1397835377.1130430698394775390625000.bb08.r.png
7757771.545,-363529.641,0.598,7.808,1397835377.2380781173706054687500000,1397835377.2380781173706054687500000.bb08.l.png,1397835377.2380781173706054687500000.bb08.r.png
7757772.343,-363529.111,0.593,7.808,1397835377.3630409240722656250000000,1397835377.3630409240722656250000000.bb08.l.png,1397835377.3630409240722656250000000.bb08.r.png
7757773.134,-363528.620,0.571,7.826,1397835377.4880259037017822265625000,1397835377.4880259037017822265625000.bb08.l.png,1397835377.4880259037017822265625000.bb08.r.png
7757773.924,-363528.147,0.546,7.792,1397835377.6130440235137939453125000,1397835377.6130440235137939453125000.bb08.l.png,1397835377.6130440235137939453125000.bb08.r.png
7757774.716,-363527.696,0.529,7.765,1397835377.7380039691925048828125000,1397835377.7380039691925048828125000.bb08.l.png,1397835377.7380039691925048828125000.bb08.r.png
7757775.494,-363527.284,0.497,7.723,1397835377.8630430698394775390625000,1397835377.8630430698394775390625000.bb08.l.png,1397835377.8630430698394775390625000.bb08.r.png
7757776.320,-363526.844,0.479,7.745,1397835377.9881119728088378906250000,1397835377.9881119728088378906250000.bb08.l.png,1397835377.9881119728088378906250000.bb08.r.png
7757777.150,-363526.444,0.452,7.698,1397835378.1130859851837158203125000,1397835378.1130859851837158203125000.bb08.l.png,1397835378.1130859851837158203125000.bb08.r.png
7757778.039,-363526.046,0.435,7.646,1397835378.2380499839782714843750000,1397835378.2380499839782714843750000.bb08.l.png,1397835378.2380499839782714843750000.bb08.r.png
7757778.892,-363525.659,0.426,7.648,1397835378.3629679679870605468750000,1397835378.3629679679870605468750000.bb08.l.png,1397835378.3629679679870605468750000.bb08.r.png
7757779.701,-363525.350,0.391,7.767,1397835378.4880919456481933593750000,1397835378.4880919456481933593750000.bb08.l.png,1397835378.4880919456481933593750000.bb08.r.png
7757780.515,-363525.037,0.374,7.655,1397835378.6130650043487548828125000,1397835378.6130650043487548828125000.bb08.l.png,1397835378.6130650043487548828125000.bb08.r.png
7757781.391,-363524.691,0.357,7.588,1397835378.7380650043487548828125000,1397835378.7380650043487548828125000.bb08.l.png,1397835378.7380650043487548828125000.bb08.r.png
7757782.315,-363524.378,0.340,7.720,1397835378.8630700111389160156250000,1397835378.8630700111389160156250000.bb08.l.png,1397835378.8630700111389160156250000.bb08.r.png
7757783.193,-363524.105,0.328,7.574,1397835378.9880640506744384765625000,1397835378.9880640506744384765625000.bb08.l.png,1397835378.9880640506744384765625000.bb08.r.png
7757784.109,-363523.845,0.296,7.635,1397835379.1129710674285888671875000,1397835379.1129710674285888671875000.bb08.l.png,1397835379.1129710674285888671875000.bb08.r.png
7757784.981,-363523.601,0.291,7.590,1397835379.2380480766296386718750000,1397835379.2380480766296386718750000.bb08.l.png,1397835379.2380480766296386718750000.bb08.r.png
7757785.854,-363523.368,0.260,7.617,1397835379.3630359172821044921875000,1397835379.3630359172821044921875000.bb08.l.png,1397835379.3630359172821044921875000.bb08.r.png
7757786.779,-363523.122,0.246,7.601,1397835379.4880468845367431640625000,1397835379.4880468845367431640625000.bb08.l.png,1397835379.4880468845367431640625000.bb08.r.png
7757787.648,-363522.912,0.238,7.637,1397835379.6130559444427490234375000,1397835379.6130559444427490234375000.bb08.l.png,1397835379.6130559444427490234375000.bb08.r.png
7757788.548,-363522.738,0.204,7.678,1397835379.7380909919738769531250000,1397835379.7380909919738769531250000.bb08.l.png,1397835379.7380909919738769531250000.bb08.r.png
7757789.450,-363522.578,0.191,7.783,1397835379.8631110191345214843750000,1397835379.8631110191345214843750000.bb08.l.png,1397835379.8631110191345214843750000.bb08.r.png
7757790.376,-363522.437,0.168,7.905,1397835379.9881429672241210937500000,1397835379.9881429672241210937500000.bb08.l.png,1397835379.9881429672241210937500000.bb08.r.png
7757791.296,-363522.303,0.156,7.830,1397835380.1131050586700439453125000,1397835380.1131050586700439453125000.bb08.l.png,1397835380.1131050586700439453125000.bb08.r.png
7757792.265,-363522.147,0.147,7.918,1397835380.2381389141082763671875000,1397835380.2381389141082763671875000.bb08.l.png,1397835380.2381389141082763671875000.bb08.r.png
7757793.220,-363522.017,0.122,7.954,1397835380.3630630970001220703125000,1397835380.3630630970001220703125000.bb08.l.png,1397835380.3630630970001220703125000.bb08.r.png
7757794.204,-363521.942,0.103,8.015,1397835380.4881169795989990234375000,1397835380.4881169795989990234375000.bb08.l.png,1397835380.4881169795989990234375000.bb08.r.png
7757795.168,-363521.870,0.068,8.199,1397835380.6130349636077880859375000,1397835380.6130349636077880859375000.bb08.l.png,1397835380.6130349636077880859375000.bb08.r.png
7757796.162,-363521.827,0.052,8.203,1397835380.7381350994110107421875000,1397835380.7381350994110107421875000.bb08.l.png,1397835380.7381350994110107421875000.bb08.r.png
7757797.168,-363521.793,0.035,8.167,1397835380.8631100654602050781250000,1397835380.8631100654602050781250000.bb08.l.png,1397835380.8631100654602050781250000.bb08.r.png
7757798.133,-363521.791,0.015,8.149,1397835380.9880650043487548828125000,1397835380.9880650043487548828125000.bb08.l.png,1397835380.9880650043487548828125000.bb08.r.png
7757799.099,-363521.804,-0.007,8.232,1397835381.1130769252777099609375000,1397835381.1130769252777099609375000.bb08.l.png,1397835381.1130769252777099609375000.bb08.r.png
7757800.077,-363521.839,-0.031,8.275,1397835381.2381300926208496093750000,1397835381.2381300926208496093750000.bb08.l.png,1397835381.2381300926208496093750000.bb08.r.png
7757801.091,-363521.873,-0.049,8.293,1397835381.3630599975585937500000000,1397835381.3630599975585937500000000.bb08.l.png,1397835381.3630599975585937500000000.bb08.r.png
7757802.093,-363521.931,-0.073,8.136,1397835381.4880709648132324218750000,1397835381.4880709648132324218750000.bb08.l.png,1397835381.4880709648132324218750000.bb08.r.png
7757803.083,-363522.014,-0.081,8.062,1397835381.6131100654602050781250000,1397835381.6131100654602050781250000.bb08.l.png,1397835381.6131100654602050781250000.bb08.r.png
7757804.054,-363522.144,-0.106,8.293,1397835381.7380719184875488281250000,1397835381.7380719184875488281250000.bb08.l.png,1397835381.7380719184875488281250000.bb08.r.png
7757805.069,-363522.261,-0.124,8.399,1397835381.8630769252777099609375000,1397835381.8630769252777099609375000.bb08.l.png,1397835381.8630769252777099609375000.bb08.r.png
7757806.035,-363522.388,-0.144,8.095,1397835381.9880700111389160156250000,1397835381.9880700111389160156250000.bb08.l.png,1397835381.9880700111389160156250000.bb08.r.png
7757806.986,-363522.569,-0.168,8.120,1397835382.1130850315093994140625000,1397835382.1130850315093994140625000.bb08.l.png,1397835382.1130850315093994140625000.bb08.r.png
7757807.962,-363522.747,-0.183,8.179,1397835382.2380828857421875000000000,1397835382.2380828857421875000000000.bb08.l.png,1397835382.2380828857421875000000000.bb08.r.png
7757808.936,-363522.961,-0.198,8.140,1397835382.3631079196929931640625000,1397835382.3631079196929931640625000.bb08.l.png,1397835382.3631079196929931640625000.bb08.r.png
7757809.866,-363523.194,-0.224,8.147,1397835382.4880819320678710937500000,1397835382.4880819320678710937500000.bb08.l.png,1397835382.4880819320678710937500000.bb08.r.png
7757810.811,-363523.428,-0.256,8.185,1397835382.6130650043487548828125000,1397835382.6130650043487548828125000.bb08.l.png,1397835382.6130650043487548828125000.bb08.r.png
7757811.744,-363523.670,-0.265,8.091,1397835382.7381019592285156250000000,1397835382.7381019592285156250000000.bb08.l.png,1397835382.7381019592285156250000000.bb08.r.png
7757812.725,-363523.967,-0.295,8.172,1397835382.8631150722503662109375000,1397835382.8631150722503662109375000.bb08.l.png,1397835382.8631150722503662109375000.bb08.r.png
7757813.681,-363524.286,-0.310,8.280,1397835382.9881310462951660156250000,1397835382.9881310462951660156250000.bb08.l.png,1397835382.9881310462951660156250000.bb08.r.png
7757814.565,-363524.640,-0.345,8.307,1397835383.1130890846252441406250000,1397835383.1130890846252441406250000.bb08.l.png,1397835383.1130890846252441406250000.bb08.r.png
7757815.528,-363525.005,-0.355,8.259,1397835383.2381761074066162109375000,1397835383.2381761074066162109375000.bb08.l.png,1397835383.2381761074066162109375000.bb08.r.png
7757816.402,-363525.361,-0.383,8.208,1397835383.3630959987640380859375000,1397835383.3630959987640380859375000.bb08.l.png,1397835383.3630959987640380859375000.bb08.r.png
7757817.369,-363525.761,-0.398,8.403,1397835383.4880740642547607421875000,1397835383.4880740642547607421875000.bb08.l.png,1397835383.4880740642547607421875000.bb08.r.png
7757818.341,-363526.176,-0.408,8.396,1397835383.6130900382995605468750000,1397835383.6130900382995605468750000.bb08.l.png,1397835383.6130900382995605468750000.bb08.r.png
7757819.204,-363526.594,-0.439,8.439,1397835383.7380959987640380859375000,1397835383.7380959987640380859375000.bb08.l.png,1397835383.7380959987640380859375000.bb08.r.png
7757820.173,-363527.071,-0.460,8.441,1397835383.8630580902099609375000000,1397835383.8630580902099609375000000.bb08.l.png,1397835383.8630580902099609375000000.bb08.r.png
7757821.072,-363527.552,-0.490,8.450,1397835383.9880909919738769531250000,1397835383.9880909919738769531250000.bb08.l.png,1397835383.9880909919738769531250000.bb08.r.png
7757822.012,-363528.058,-0.499,8.401,1397835384.1130878925323486328125000,1397835384.1130878925323486328125000.bb08.l.png,1397835384.1130878925323486328125000.bb08.r.png
7757822.882,-363528.556,-0.520,8.403,1397835384.2380850315093994140625000,1397835384.2380850315093994140625000.bb08.l.png,1397835384.2380850315093994140625000.bb08.r.png
7757823.745,-363529.100,-0.546,8.462,1397835384.3630669116973876953125000,1397835384.3630669116973876953125000.bb08.l.png,1397835384.3630669116973876953125000.bb08.r.png
7757824.558,-363529.603,-0.563,8.513,1397835384.4881279468536376953125000,1397835384.4881279468536376953125000.bb08.l.png,1397835384.4881279468536376953125000.bb08.r.png
7757825.400,-363530.232,-0.600,8.608,1397835384.6130990982055664062500000,1397835384.6130990982055664062500000.bb08.l.png,1397835384.6130990982055664062500000.bb08.r.png
